ID,target
0133b85e7,3093928.2371700583
0136f8766,1884565.089284597
0137356b9,1881666.9215000481
013750184,455475.60775337927
013a3f07c,1891223.6266036306
013cc1c13,2100752.989735619
013e96334,1105153.190494696
013fae0b1,1556593.2614870868
014076343,1924261.8176358964
0140ea0ba,1585186.5319334597
0143ee127,1278007.094717094
014461014,3013705.675253787
01446634f,1686662.2748934284
014729fb2,4480433.198597712
014749c88,1723307.8080050878
014787fc1,2214179.60744108
014a6143c,2850501.5752821052
014af25cd,3421935.726357141
014b5797e,1884565.089284597
014badcb1,1787805.3359000315
014c523b1,3908107.622885109
014e55fdb,1884565.089284597
014ea0456,1815435.9281872206
0151cc525,2199042.8013714375
015409983,1917852.51633766
015411bfe,2233556.271107437
01560b792,212444.90634353287
0157b07da,1881024.0814172775
01587bbbc,1789948.4544857938
0158ba234,1971827.2101474088
01590d52a,6745282.335058117
015a40790,1732105.8535409109
015b07817,1095251.3833622918
015fc3313,3999572.1780865616
01604ee4b,1884565.089284597
016054375,3005514.20600476
01642dec0,887397.9436894482
0166ab5ea,1884565.089284597
016b405be,1826096.229929146
016bdc940,3881361.7354264534
016c31d1a,686264.8708825761
016d290da,5527286.255701463
016decdd2,2072823.6908496586
016ee1214,1802721.3795590766
016efef23,1884565.089284597
016f60448,1756559.9076976373
017029678,2120427.7133616214
01704d4ca,1578595.5992385119
0172638ce,1803554.785008543
0173e6be5,1884565.089284597
0174ed320,1795231.886943388
017623c5c,1884565.089284597
017a4044f,1858963.8212545395
017a6c7f9,2005710.809465625
017ae7ac3,1953755.6116494555
017b80d83,1895860.376436017
017d9f1a4,1917916.249876319
017e22e34,4856653.458765654
017e9a902,1884565.089284597
0180f14e9,1884565.089284597
018148c57,1436866.184894551
018166b42,2414114.300025995
0181a6d0e,1834798.109599165
018283661,1846287.21383582
0183f9b32,1710363.2288658596
0186cbba4,4536312.61083809
0188bc86f,1891972.0284308153
01890383f,2470950.141287279
018965366,1899258.2152251538
0189c8ab0,1822714.7983902893
018d514a2,1880591.9861108444
018d765bb,1627992.1122295526
018dbbe73,1854893.6234300819
018de39ca,2156854.045013425
018fd935f,1870214.5078721482
018ffc9fa,2935290.426605386
019372984,2125103.314716474
01937e592,1055033.840452367
019381521,1939088.9541287639
01952e574,1708014.7795876022
019540ad9,2619303.6795593696
01955815c,1884565.089284597
0196be03d,1841749.5215964238
01978c738,2224751.7788072503
0197f607c,2464843.6966406433
01980e862,1884565.089284597
019823615,1884565.089284597
019ab3785,2156962.3476872602
019c0d544,1774563.5671850205
019c5ad1d,1884565.089284597
019cff829,1884565.089284597
019ed3e51,1884565.089284597
019fd88df,1756386.8329787746
01a0a9e06,1884565.089284597
01a1f927c,1884565.089284597
01a4d6c6c,1254429.3493074377
01a697820,1922722.8566555202
01a72cedb,811965.5669286826
01a900d08,1148378.2125711085
01a960c35,2652186.0667848587
01aa854be,1824500.8483139433
01ab08b6a,1662742.270490034
01ad8126b,1647033.744697987
01af69076,1480820.7170642933
01aff9a04,1987343.3807797644
01b128a94,1894156.6089985296
01b1e697f,2071904.9503071227
01b3159e1,1817279.7583369077
01b342719,1524975.1322668553
01b375dad,1884565.089284597
01b6d93e9,2299495.949538697
01b6e8722,1796204.8617098038
01b728f6c,1886521.2099384987
01b784536,1465264.122034602
01b7d0580,3463137.6589363655
01b7defea,1882309.4166644383
01b80bb3c,2188706.9879136523
01b8c1484,1896543.092366298
01bbb0d76,1886564.8717634312
01bc848d9,3133892.116399198
01bd8211e,1845270.8004629673
01bdda11d,1683201.6483338918
01be390b4,1824674.55259718
01be6122c,1651960.2581065367
01c1d1fb0,2553328.8214239366
01c33d5d2,1858725.288318165
01c34e2ff,1816470.5784821515
01c362322,1987460.525645415
01c553e1a,2120901.184717049
01c65531d,1240481.7466980466
01c6933d0,26370388.035506766
01c74c797,2033541.1374351508
01c7eafe8,1685249.4222912234
01c81cd35,7702257.266476472
01c898445,2526936.83001415
01c9fd3a7,2526607.42830478
01ca7113f,1897547.9576333382
01cb0f6ea,2980284.774066926
01cc582f5,593595.6792426029
01cca8141,3838566.011959751
01cef01a2,1095812.7449640892
01d10e85d,1707219.8540855017
01d193713,3444762.751627906
01d2fecbe,1860049.9544711064
01d38c28f,1884565.089284597
01d396bc2,1860745.539528792
01d7bfe15,1380568.493568103
01d8282f2,2228602.4221949643
01d94bd22,1687184.968799287
01da2afeb,1930909.6548224776
01db02cda,1656303.1531721472
01dd4ee95,1884565.089284597
01dd8785b,1276253.1122432745
01dff0d9c,1879574.637385159
01e04a9fb,1884565.089284597
01e06a9f0,1873890.7129447162
01e1970fb,2212424.628115977
01e1ee7f9,2375143.5472655976
01e37465e,1366947.00082381
01e38e47e,1884565.089284597
01e6618b1,1743574.962707098
01e8de681,4379878.136452084
01e9513b2,1884565.089284597
01ea633f5,2257023.4067074507
01eba0824,2018148.089250233
01eca1d02,2082224.085155895
01ed1f78a,3414711.5766273392
01ee29ec7,6491241.4619834665
01eed81f9,2104387.091923441
01ef1d226,1862312.1033660374
01f0030e3,2996265.7694094344
01f15fad3,1381398.4221909095
01f330ffe,2040686.2168386388
01f39eb1e,737415.8425445259
01f44549a,1549908.2199915512
01f5a652b,2141323.462473493
01f889c84,2189673.544980349
01fa9c31e,1453393.9127084415
01fd4e7e9,2528218.8266959004
01fde1134,1794858.4211128787
01ff14471,2056101.3958548133
01ffa7fbe,1890692.1363568902
02001f60c,3922473.059327933
0201ea0a0,1647720.310252868
0201fe232,2014459.7228777371
020699f8e,1672589.3439853787
0206a24ce,8419342.109769402
0206bfd06,1884565.089284597
020741219,1573149.8159195625
020816bdb,1890935.9476863467
0209a7570,1891387.9565761834
0209bf7b8,1095503.217620345
0209d2fd2,1884840.6893348054
020b294bd,1788716.0140883117
020b5b442,3033938.7328917384
020bd2d15,1748701.389669483
020eaebb2,1999409.3502028591
020ed0585,1687303.880417632
020f67b89,3323286.7384398496
02118146a,1535218.7930585654
0211c154c,5840831.268357322
0211f9abc,2308641.953876532
021257ae5,9881037.416145153
02135d6ab,2392908.244699411
02170db23,1867929.7196370666
02180e987,1468857.2692213915
0218218c1,3672033.2462742133
0218cd3d7,3302648.3727455963
0219f8398,2864126.369224175
021aee575,1853948.9271792644
021bd4dca,1810475.2818976846
021da9216,1877791.5241206507
021ebd418,1852892.5564489055
021fd795a,1712272.147311405
02223cd36,2605101.3202921613
0223c16c1,1883276.3170841814
022678dd2,1568909.7300422203
022792b0a,2400371.5611408977
022804284,835312.9249625762
0228aa82d,2740789.809363139
0229e75c4,1871698.184290753
022a8c2f7,3401914.05483186
022cb2631,1748696.7072486144
0230d4064,5347310.541300055
023377ebc,2611000.9487393266
02342e4f7,1853682.960748523
0235e2eab,1934112.0326543737
023990ec3,1833108.8426728263
023ac9a3c,1629034.1747962509
023b81381,1844743.0511197965
023fa6bf0,2226472.3236615174
024078072,872210.9805663846
0241d1cc7,1986052.1220384012
0241dbd70,3401665.4448038475
02423aea3,1904831.0031383685
0242e62ca,2333781.6867312905
024306e5d,1904042.3690442897
0244ca2e6,1884565.089284597
0245590f8,1411503.664719481
0246d6ee2,2976605.562156756
024739c7d,1691960.1400871463
024766f47,1203223.173236214
024813220,2466403.7197910124
024890eac,1707472.060604661
024c65d46,2992092.1960673397
024c8f9db,3411383.8014818905
024cbb5b4,1928108.4789643052
024d9058c,983061.0213626765
024fe32af,2430446.0276380563
025045845,10812101.920987252
0250eb809,1250780.1478305575
025179e5e,1989232.7672967594
02537cf5e,1820171.4375263874
0254223d8,1884565.089284597
0256c0b0e,8420567.329264615
025774ca3,4778004.390553457
025786cb9,1565061.5230162088
0257e2b97,1434830.200755943
025994da9,1821750.8981602888
025a2f31f,1884565.089284597
025a544da,1920609.3680176449
025a96ed9,1735340.5012905567
025abdc92,3557570.554743619
025ba7d70,1938163.1298451615
025c222b3,1949206.303131943
025c7bb5f,1886670.4648927064
025e5d770,2217393.7830782095
02635ccad,1802656.6075696102
02648787c,3105046.4653049023
026756d03,1498908.9406708023
0267a271c,1877927.1005865135
02681ecec,1892510.0897230082
02697d7c3,1667185.6712067358
0269a6f71,1884565.089284597
0269d314c,1890866.509668259
0269dba28,2474234.1533950428
026a61d88,906332.3059008876
026aeaa2c,1877193.8906123147
026b02a83,2074888.2421855566
026baed22,1857155.8739826705
026c4e17b,1828566.5074172665
026c5991c,1464306.529983785
026cf59d9,2538959.369891527
026cfc392,655264.1006852688
0270a390f,715119.9306430833
0270be3af,2008470.414925802
0270e156b,2539668.2751127062
027124809,1884914.6042134345
0272c405a,3692001.7510167575
027400cb8,1530080.5690682065
0274ce8b8,1645778.9927911938
027769b10,1865768.6571880064
0277d96d0,1655170.8926945745
027a21566,1884565.089284597
027c75423,3824166.79709021
027cc80a8,2767929.3724439004
027d5aea6,2629532.5884787645
02865c5ec,6660349.752782868
0287280ba,2252932.286870309
02898064e,2053209.3408537332
028988631,1671698.3705104287
028a5c0d4,1888649.0507581097
028da53a4,970530.1090594956
028ee267a,1884565.089284597
0292f2fc5,2450885.76586328
02975edfa,1864633.2871711764
029a9db2e,1884565.089284597
029b14b56,1878920.7745054583
029bbe7d3,1897162.8326660953
029c1e398,1213043.1337533232
029da4b41,1884565.089284597
02a0c1918,2485023.7710134992
02a2a1bdf,2333766.447430767
02a2c00e0,1898706.8269214183
02a31514c,2236055.262218339
02a3dc04d,3436756.520195037
02a565b91,1843622.3377104811
02ac98fd5,1866899.9718512413
02adff31a,1884565.089284597
02affe93a,1884565.089284597
02afff518,1977509.459236671
02b000198,329939.4132726729
02b0b4bae,2126281.7962306263
02b0c3fdb,2060292.763470912
02b220cf1,3383256.7195876106
02b25ade0,1884565.089284597
02b413bb1,2950468.984272722
02b4aaba1,8937699.649053965
02b67ff32,1983028.2802886006
02b71a6b2,2816270.96535159
02b79188f,1790465.5212143026
02b8961fc,2729479.122789557
02b96ff6c,1815501.9596682084
02bad4594,2425696.9191243364
02bbd7b9d,3960221.990761685
02bcf8e90,3862354.8716803817
02bde66d2,2284593.0722778733
02bfe3c59,2833991.4438385135
02c119238,2120898.737308084
02c16cb74,1972717.1791917067
02c475e65,1847474.1725502994
02c4d224b,1882694.4284814843
02c6d9700,1863472.2925150837
02c74523d,5423011.804297591
02c7c5e05,1889136.853819058
02c8a1f80,822290.1886546729
02c8c7175,1980322.3141825353
02c91d25d,1895763.7367208519
02ce4321f,1884565.089284597
02cfae275,3067891.4342882982
02d07cb78,5576886.9599882625
02d147e50,2082750.9754037533
02d173c38,1872729.329877569
02d1a1e82,1789471.382899208
02d2dc64c,1949062.7083046536
02d3dcc5a,3387021.49538161
02d67ed4c,3464505.2763776993
02d682de1,2458054.218235819
02d72b46d,1422540.8749881568
02da114c7,1428910.9447823237
02da41c7e,2038767.9327672864
02dad771a,1328524.1201921056
02db2bb9a,108470.64155601482
02dc20d11,1851847.3002013427
02dc3b94d,1884565.089284597
02dd17f6f,1760938.0024092824
02deaaed6,1882919.7617853072
02dfd3b7c,983145.1755815027
02e0b923c,1883202.3578855912
02e23559a,1829540.9463217505
02e2acbaa,1884565.089284597
02e5349d9,1225328.8368163533
02e6bbef5,1733382.2766404743
02e7849bb,2157519.8503643735
02e80faad,1800299.3489341002
02eaec8f8,2356314.0883658165
02edb9180,16828176.88146969
02ee21874,1934593.6190970514
02ef3cdc7,1886829.373416394
02f18ce31,1998623.8105617627
02f20fa4a,1884565.089284597
02f492e98,1854565.5980419335
02f7d06a3,1879830.6641187188
02f8c9d39,2537440.811743401
02f928f97,2322208.602447442
02f97eb4f,1873639.154604663
02f9cc844,1475953.7293799364
02f9f46ac,1207484.9655566318
02fb07a76,928234.9497774972
02fb4683c,1769676.9294846728
02fd708e8,2743596.105232499
03026bfdd,1673343.1349410797
0304186ba,1891983.3773542163
03052941a,1890779.5413632554
030553c29,1854290.8169152148
0306f5c13,1908482.8123918236
03078adf4,1881760.6571364638
030a2297c,1867067.6064327862
030b9a986,2398359.9878728436
030bbd54c,1958987.1734094298
030d81f86,1630882.4889401176
03101eca5,1883333.8836577914
0311bb483,2572982.1139887264
03121027c,8170885.679669967
0312ea7f8,1831661.6836389112
0313323d7,1603143.6893753635
03148fa17,1690579.1885102286
0314aa65d,7122443.848271111
03156f66a,1516204.8630943452
031775c5a,2023157.6345353797
0317cd26f,2514307.845086674
0317dc1c8,1572497.716284134
031959763,3397680.8698307597
031961e5e,1848525.0220295363
031a6f52d,1814055.2148513242
031af41a0,1830239.385465476
031be3013,2147390.8692927677
031c054a3,1476225.0329047428
031e02d13,1749508.2991058365
031fe6025,1492973.3452512226
03226e167,7501034.101534081
032313121,1866700.8676298137
03252fdf8,1613567.378515547
0325ef5e3,2819447.1897515114
03278afaa,2036024.8090662588
0329abefe,1929265.4631083668
032b82f0c,1910123.917231196
032cb3413,1773964.0296354326
032f7abe9,1681804.5419001547
032fd3cf7,1844675.9928595126
033135e05,7858001.248667577
03316e7c8,2244284.967592294
0333c53fa,771572.0695926312
033611b09,1857885.9916513734
033656403,1425990.340909778
0337427ab,1884565.089284597
0338d1fb6,1815329.8907030337
033948435,12793417.206270715
033b70fcb,1888236.366792661
033d3323b,1464335.939596036
033db5f65,1884565.089284597
0341af76c,1805281.0536259965
03434b4b4,1995588.7530711764
0344e4977,14049666.970937843
0346fb76b,3254810.0446644584
034ad33d6,5589099.366801844
034af5dae,1249670.188389387
034b70bda,2190044.8017129623
034f2607b,699834.5155654193
034f28339,878103.7287795544
034fb173b,1717055.4751389802
03504923d,6043918.737076889
035226e6e,1587349.2714621546
035585d5c,2054083.072503286
035643e2b,1886334.4069369733
0356dfccd,1805619.9541338296
0356fc880,1854661.8317094673
03578cd16,1895022.0534511372
0358c22f6,1882867.1425985638
035a91cf2,1884565.089284597
035b789d2,2133059.5446152613
03610ecc7,1151273.6293640665
03656e62f,3075653.582565772
0365b7b3a,1429961.5934422342
0365f0a9f,1401300.1451465017
0367cb231,1571253.552575409
03687090c,1884565.089284597
036b2dd1e,1429336.6797493182
036f3dd40,1884565.089284597
03700787a,1957035.4257754672
03705c6ef,1884565.089284597
03722e7be,1884565.089284597
037248721,1417131.33718193
037269293,5350557.897612151
03782136e,2473933.604049275
03796cf0e,1617694.8086984628
037dc14e7,2254298.785986538
037ec2166,1884565.089284597
037f61da3,1884565.089284597
0380c62db,2414516.145324175
03857cb43,1884358.5732599858
0387bf802,1954111.8148961961
038838fee,1894190.463265644
0388b0dc1,2726115.8647145256
038ad1732,1874361.1396478664
038b7c09a,3930838.3721806863
038c061e1,1884565.089284597
038da9843,1880540.636291736
038ded2fe,1851047.2069941382
038f623c2,1504675.1297717826
039105297,2083708.7144764233
0391c19bf,1907224.748407735
0393e0694,1884565.089284597
03949736d,7335127.193344283
03959e9a9,1925161.499821221
03968aeb0,1768686.8331555096
039a844b4,1874497.0742714677
039e289ac,2443279.470450942
03a062fbb,2437430.7510961974
03a4623d5,1884565.089284597
03a546322,1949805.594521813
03a5c6003,1884565.089284597
03a5f4351,1843298.5515162665
03a81c915,2984968.211340882
03aaf818c,2071569.1102507357
03ab8fc70,6470525.778009219
03aea7af1,6204180.1153869135
03b10328e,1655163.243010079
03b27dded,1854493.0802755263
03b46ad5d,3208342.0504851756
03b4b4a3e,1901883.6955440913
03b67d81b,1884565.089284597
03b6c19da,1897629.9836360414
03b835ca7,1917749.9670136045
03b882553,1941319.5963104293
03b99b5f9,3166686.408386316
03b9a2af2,5074684.913012932
03baf448a,5189647.434284858
03bedbe9d,1651184.527441848
03bfd20b9,1884565.089284597
03bfe3bc5,1038186.2395076186
03c18ac69,1271779.846491406
03c27a2bf,1857338.749289637
03c760f76,1333827.4075410054
03c8caae7,1807884.1657810356
03c9a65f8,1820088.8267944113
03cdb39c1,7814704.109978762
03d4bd5b8,1933368.4448854513
03d73e9c5,1277980.5509579186
03d854501,1884565.089284597
03d893c26,1431112.0509990086
03da7d69e,1650676.2546798822
03db05222,1559586.6595159196
03dc6875e,875111.2170924268
03dfb0bd7,1547137.353183649
03e09458b,1960953.2755993742
03e10ddf7,2001054.3604817137
03e28b99f,1951163.5416669678
03e58b888,2071977.4567159757
03e592e94,2285255.03077975
03e755a97,2127565.5661714673
03e78798a,7345526.401972709
03e823704,1843604.033132372
03e882a88,1880667.8747346592
03e897c29,1722408.3692297626
03ebad6bc,1999401.8750187592
03ebf5ecf,443554.710432571
03ec3ab4e,1881732.8482440417
03ec5eed1,5741732.7723009195
03ed5c911,3303824.662598107
03ed976ab,1854003.6432808067
03ef34c90,1884565.089284597
03f203cfa,3341961.1172997234
03f3c8c46,1708416.3543690736
03f492c31,1768100.0808564662
03f5b5e4a,1884565.089284597
03f6822ee,1867098.4856491438
03f6de512,1434946.3562738965
03f73ef0e,2471619.7145133973
03f74f010,6668704.972460674
03f82bc6c,2742463.3105065906
03fa0306c,2136399.1040611705
03fc7fa27,1073946.4541081344
03fe6e716,1915128.733217366
03ffe3f49,1918853.7445385165
04023973e,1657224.6829454203
04042f2d4,3747339.6160080023
04045c3a4,2111755.1472476153
0404fb8e2,1925930.401693429
0406e6e47,3499732.227728152
040951939,2075534.4660591786
0409890f8,1945132.8895768225
040ca2949,1807601.5794947702
040f6b98c,3805879.732255604
040fb51e2,1921487.3370445874
0411c1468,1877016.1402258142
04127fa80,1898626.1013734657
0412f421d,1939142.1502415743
041346d0f,1884565.089284597
04137899d,6839519.546318528
0419a598f,1872703.9550066323
041abacf2,1139935.758945759
041ac253e,1083197.4342409442
041ae628c,1842803.3106653907
041b2eaa1,1488630.5020408586
041d211ec,1907573.3164425895
041d6aa88,1526038.2734459045
041e0fa5a,3180504.6054743356
041fec996,2399066.1232289393
042091615,2675958.681725722
0423774bc,1794588.4474095732
04245c9ab,1883285.9300367583
0425713aa,1015652.3736495558
042576594,2694556.4355169935
04258a134,1884565.089284597
04290d6e3,1344109.6458497825
0429ef94f,2717930.3504388337
042acad39,1323003.3290666381
042b75b8b,2606285.071385195
042b8215b,9585223.717795085
04305a384,1884565.089284597
04314d3a3,1682040.313280338
04315db05,2623846.8340209895
04345543a,1934200.7598887302
043593500,1906023.2418316398
0436f2c86,1870224.634794463
04370ab18,1897229.213261626
0437281f5,5607653.101539905
0438dc28d,1884565.089284597
043be1af1,1335025.5195734694
043c23fbe,850297.314092584
043dce29d,1886213.3124701604
043e4b825,1866369.4858529516
043f5244b,3283723.22305499
043fd2e42,1956180.4758883298
0441a98fe,6483553.637387234
044541178,1937906.8680664594
04457b1e5,2030140.6113598936
04462ec86,1884565.089284597
044683ae6,1630251.8084304456
0448aa36f,1883273.7304051227
0449d0137,2001871.5072978945
044b95f86,1930729.6536720707
044b97b6c,2536913.653006151
044c7fd20,2367662.2423482863
044c8dfd9,1824199.3098919298
044d8ee8d,1652015.8947482868
044eb2751,1884565.089284597
044efc778,1867765.4820676656
045082aa1,2377493.630530486
04518a146,1883574.077655159
045239fe8,1035785.7944548577
0453a3e09,1196913.0006793346
0454417ec,5073739.588082457
0454de019,1691365.1272751852
04562691c,2170870.9395481125
0458a04a0,2004839.301616244
045901f6a,2425624.433420497
045986d3a,1884565.089284597
045bce540,1627195.8645082526
045ce5b8c,2032470.9617946788
046021d41,1902749.5202062055
0462e36a5,1901238.7146775431
046526fe2,1721784.8265017332
04655596d,3762082.9842222817
04658f5b6,1897547.9576333382
046692f4b,2228969.22022162
046868511,1018836.4277032024
046892828,1884565.089284597
046b3d7ef,2173477.8526786556
046c924e3,607926.0572660075
046e2664e,2094205.528571392
046e3b5b4,3021442.666520509
046f20f0d,1881122.1513755675
047157871,1892023.9451851486
04722b965,1871285.567248052
0478dd0a3,2007706.5134842522
0479371c3,1890246.7960755893
047ac78ea,1540677.8284709684
0481e6914,905147.3394596342
04822e352,1884565.089284597
0483111ba,1858333.571130496
0483794aa,4399616.627711164
048443c83,1902114.4500944105
04847c5ea,1931506.0394990507
048658031,1892881.5922743413
048694692,3857961.6788072335
048712c35,1963069.9949399084
048b1b81c,1898625.3892771367
048def5ee,1879660.876555346
048e4e5ce,2014733.995674055
049036175,12151221.74810357
04905d5d0,3103134.296056714
0490bce2f,1898613.9279357232
0492364a6,1916879.1473467548
0493c1057,1943088.7789589756
0494cbc16,1855686.6507696677
049670925,1884565.089284597
04998f537,1800868.023646709
04999528c,1458285.3024423053
049a35c33,1555621.6714866771
049a8e3e5,2052622.5473858416
049ab0d4d,1057988.193602229
049b66c17,1678012.5577015164
049e17289,1105934.6812367928
049e7e088,1798057.1496383674
04a049e48,1581610.015277918
04a095504,2026528.6677614101
04a105753,1916363.7083746947
04a231167,1812369.8746550265
04a3c6d21,1378204.7161820054
04a5a539f,1916012.6230497651
04a746dc8,1858563.6460217866
04a992add,1009406.6341702386
04a9e4aeb,1742418.6168815307
04aa2e15a,2214499.758512488
04aa6b5fc,1773485.4775697938
04ab00450,1884565.089284597
04ab1de8e,9784644.173717398
04ad57b6d,1498235.978861054
04ae21348,1612862.7136632227
04af5fa34,2711950.7731345603
04afeb8ac,4707551.951295124
04b0e1550,1882420.2525775526
04b1ca833,2232295.509951246
