ID,target
01dd8785b,706480.0823283679
01dff0d9c,1853818.8710362
01e04a9fb,2378635.790502569
01e06a9f0,2119501.4409069424
01e1970fb,3107263.6214501606
01e1ee7f9,1718390.9624766125
01e37465e,1670525.2138140888
01e38e47e,2783900.581325566
01e6618b1,2328682.6816489305
01e8de681,6882216.144158222
01e9513b2,2349566.3993702037
01ea633f5,2714134.0186735047
01eba0824,1839898.435949274
01eca1d02,2544865.5599756236
01ed1f78a,2746087.686122453
01ee29ec7,5464527.647208423
01eed81f9,2176160.7022208194
01ef1d226,1371994.1021316908
01f0030e3,1943102.3942671053
01f15fad3,1310072.7968965152
01f330ffe,1992880.7766618358
01f39eb1e,917406.3567923654
01f44549a,1479271.3666095207
01f5a652b,2310813.268868349
01f889c84,3405550.8512614765
01fa9c31e,1809895.4471424392
01fd4e7e9,1956234.026295255
01fde1134,1807964.387778408
01ff14471,2528055.4540626677
01ffa7fbe,2424691.2306801006
02001f60c,3367893.5205485704
0201ea0a0,910772.0598955487
0201fe232,1853705.7250440186
020699f8e,2027673.0528653131
0206a24ce,6696829.350911218
0206bfd06,2417968.1394531815
020741219,1215975.5944549895
020816bdb,1895501.038992664
0209a7570,1904273.2428239284
0209bf7b8,961344.5301398056
0209d2fd2,2372355.929625159
020b294bd,2135860.981421223
020b5b442,4392086.340801985
020bd2d15,1178588.878160853
020eaebb2,2078856.6695614648
020ed0585,1277957.5838087443
020f67b89,6070150.1118940525
02118146a,1151406.8555421622
0211c154c,3884676.7454473907
0211f9abc,1412915.4588854297
021257ae5,5291350.405785023
02135d6ab,2139551.4637319213
02170db23,2192494.403971414
02180e987,1688719.1612810735
0218218c1,4397289.52702741
0218cd3d7,4317518.866660471
0219f8398,5665666.898851578
021aee575,1856061.1792362286
021bd4dca,1970116.915978711
021da9216,2338113.2643743013
021ebd418,2517753.867904453
021fd795a,906657.3568205184
02223cd36,3424746.6124458895
0223c16c1,1722823.5687105255
022678dd2,1555165.6198914119
022792b0a,2491978.0133135756
022804284,592066.089618387
0228aa82d,2006080.0248436115
0229e75c4,2250816.3927585413
022a8c2f7,3017990.442691112
022cb2631,1793521.1009735668
0230d4064,14707732.432177583
023377ebc,3222646.6937812953
02342e4f7,2160316.9945168854
0235e2eab,3378839.164488078
023990ec3,1986733.7032846136
023ac9a3c,2809687.8176268428
023b81381,2155782.699438664
023fa6bf0,2524264.9075626982
024078072,792456.8812612768
0241d1cc7,1552146.916054628
0241dbd70,2781656.46276285
02423aea3,2387904.7886547535
0242e62ca,2289659.2218428114
024306e5d,1771766.23566934
0244ca2e6,2375308.9383984036
0245590f8,1083375.7482382285
0246d6ee2,2708117.253903677
024739c7d,1509055.9978275152
024766f47,1056831.8900590185
024813220,2848466.769054363
024890eac,877325.9189603678
024c65d46,2049959.2119690746
024c8f9db,4051451.194845361
024cbb5b4,2821072.1454626876
024d9058c,1357635.2926452905
024fe32af,2305146.786402578
025045845,8764393.913533827
0250eb809,913659.0704632647
025179e5e,1788593.911464495
02537cf5e,1978108.346422404
0254223d8,2375308.9383984036
0256c0b0e,5745291.499873992
025774ca3,7747173.017658793
025786cb9,2000997.0644180595
0257e2b97,1510371.3903749043
025994da9,2768109.643983455
025a2f31f,2142875.238006981
025a544da,2198748.5050109653
025a96ed9,1094927.0051258064
025abdc92,3569126.8221707484
025ba7d70,1784818.1000207094
025c222b3,1793536.294494809
025c7bb5f,2114452.738056974
025e5d770,1868181.3488019172
02635ccad,1713037.7493497054
02648787c,6572723.669345626
026756d03,687567.4539603535
0267a271c,1702528.1065560156
02681ecec,2149555.162201697
02697d7c3,1103825.5012976422
0269a6f71,2313839.1241250834
0269d314c,1480710.4204273133
0269dba28,2292549.0966295255
026a61d88,1125250.0120225023
026aeaa2c,2324705.041156031
026b02a83,1882731.8656979774
026baed22,979583.9614700557
026c4e17b,2064373.4747865375
026c5991c,1516199.6039395202
026cf59d9,3022786.8945598355
026cfc392,688425.8325377462
0270a390f,853270.5505018135
0270be3af,1339020.1714549412
0270e156b,2071633.588088876
027124809,2212746.878911726
0272c405a,3245470.430742584
027400cb8,1081692.2156986333
0274ce8b8,2533581.714514477
027769b10,2285648.3301470964
0277d96d0,1805223.053206683
027a21566,2375308.9383984036
027c75423,3515614.4655603757
027cc80a8,3016075.4857038474
027d5aea6,2714618.4095948907
02865c5ec,4399534.064240893
0287280ba,2220453.782300665
02898064e,2095454.4024350483
028988631,1727981.8284943183
028a5c0d4,1725215.7703686217
028da53a4,1495432.338382055
028ee267a,2366298.6460839673
0292f2fc5,3016915.078693591
02975edfa,2419522.9954333566
029a9db2e,2356560.2772858134
029b14b56,2141552.7901398004
029bbe7d3,1564631.3925888273
029c1e398,855497.0476247097
029da4b41,2386243.566108999
02a0c1918,2540172.201329602
02a2a1bdf,2953704.244601364
02a2c00e0,2301914.1490727416
02a31514c,2426796.341707282
02a3dc04d,5320371.926976686
02a565b91,2244256.4873282416
02ac98fd5,2171536.1995129976
02adff31a,2374296.3947146893
02affe93a,2355413.5496577895
02afff518,2494819.9829502394
02b000198,286533.4024884152
02b0b4bae,2096539.3332206267
02b0c3fdb,2582114.923984649
02b220cf1,3714970.098939605
02b25ade0,2375308.9383984036
02b413bb1,3722236.495354764
02b4aaba1,3940423.1471056053
02b67ff32,2223843.869800381
02b71a6b2,3865529.7955784183
02b79188f,1718925.8637947908
02b8961fc,2201947.1617898988
02b96ff6c,1600050.618246899
02bad4594,2101256.043085329
02bbd7b9d,3047148.6014716513
02bcf8e90,4909874.455079858
02bde66d2,3291277.199193219
02bfe3c59,2626354.383983609
02c119238,3261558.5206952216
02c16cb74,1609776.0004614901
02c475e65,1992278.3891182197
02c4d224b,2262644.7050776775
02c6d9700,2236849.2238795403
02c74523d,5339814.485709543
02c7c5e05,1757822.2047445332
02c8a1f80,672891.2785911786
02c8c7175,2413674.7374339174
02c91d25d,3161095.8778218855
02ce4321f,2373751.2424014774
02cfae275,3205872.9555775216
02d07cb78,3122636.8247025167
02d147e50,2247220.7203148175
02d173c38,1462160.7135530787
02d1a1e82,1671305.3646562037
02d2dc64c,1753665.1862024069
02d3dcc5a,5037641.181953947
02d67ed4c,2645982.3811935275
02d682de1,4895153.076397642
02d72b46d,800477.9064404398
02da114c7,855311.4482110948
02da41c7e,2171085.8564491626
02dad771a,857600.0724780994
02db2bb9a,135615.12158603963
02dc20d11,1658225.255283235
02dc3b94d,2375308.9383984036
02dd17f6f,1794970.0686451378
02deaaed6,2324175.7018578495
02dfd3b7c,680524.5201291601
02e0b923c,2309926.3679291136
02e23559a,2134564.0995349153
02e2acbaa,2322364.0613257275
02e5349d9,1156507.9519513706
02e6bbef5,2254347.2932983986
02e7849bb,2321424.8944330206
02e80faad,1816445.2600414706
02eaec8f8,2476783.900429951
02edb9180,13039967.322693769
02ee21874,2215725.0599940917
02ef3cdc7,2313163.1903019603
02f18ce31,2351310.1329867374
02f20fa4a,2355863.583168959
02f492e98,2306434.371886817
02f7d06a3,2308733.9239856405
02f8c9d39,2039771.5917609886
02f928f97,2098894.5758716366
02f97eb4f,1346146.9613577223
02f9cc844,1174821.6351866024
02f9f46ac,1129393.436942281
02fb07a76,997249.5262974194
02fb4683c,2173627.3217657353
02fd708e8,4050524.1649997826
03026bfdd,1595803.4512533187
0304186ba,2206619.004113013
03052941a,1218297.6921974658
030553c29,2105399.1140318704
0306f5c13,2482882.8041545013
03078adf4,1981101.2557273428
030a2297c,2335304.973211573
030b9a986,2571209.4143129936
030bbd54c,1778192.3108638127
030d81f86,2043636.7145953982
03101eca5,2218875.4811653015
0311bb483,2218875.351405859
03121027c,7500891.076923374
0312ea7f8,2852215.6089220257
0313323d7,1554452.3073163896
03148fa17,1677241.7968077837
0314aa65d,5478338.027994522
03156f66a,1591098.5122043558
031775c5a,1504557.0228941594
0317cd26f,2313194.69733359
0317dc1c8,1328183.4050092592
031959763,2173324.3069811035
031961e5e,1869709.3872495089
031a6f52d,2196797.6861156975
031af41a0,1444092.467815867
031be3013,1520286.6050519135
031c054a3,1673534.5792247828
031e02d13,1102873.7533408187
031fe6025,1866858.3245247118
03226e167,5394294.49928561
032313121,2225153.504754349
03252fdf8,1111666.489689323
0325ef5e3,3640598.811526123
03278afaa,2207321.9112125817
0329abefe,1328479.4854252047
032b82f0c,2361099.884838728
032cb3413,1521698.0867317172
032f7abe9,1749006.546554617
032fd3cf7,808673.900220044
033135e05,4653353.96322129
03316e7c8,1523685.4302931551
0333c53fa,571116.6981755194
033611b09,2297146.5611997116
033656403,1313396.0931630828
0337427ab,2394154.288902756
0338d1fb6,2220151.8851564103
033948435,8066250.845927145
033b70fcb,2251648.3306064587
033d3323b,1654349.562230744
033db5f65,2338663.8572769626
0341af76c,2312039.548287521
03434b4b4,1363144.5596012094
0344e4977,6202489.023644303
0346fb76b,2526332.943992434
034ad33d6,6980530.739798539
034af5dae,780823.6568550189
034b70bda,1125606.4664300962
034f2607b,493315.0331593174
034f28339,1104517.7101735151
034fb173b,2131970.9283098658
03504923d,3514175.9733388238
035226e6e,1811882.6790459058
035585d5c,2262836.262716592
035643e2b,2503109.4641508632
0356dfccd,1395592.364841466
0356fc880,1802370.5072117883
03578cd16,2207782.417811528
0358c22f6,1919875.9817370668
035a91cf2,1704287.5960374048
035b789d2,2434339.2323981575
03610ecc7,558200.1295673285
03656e62f,3230646.0955233523
0365b7b3a,1252269.383253468
0365f0a9f,1162505.1118414481
0367cb231,1591224.0927757877
03687090c,2375308.9383984036
036b2dd1e,1581232.6012160755
036f3dd40,2428899.4901569947
03700787a,2462464.235579856
03705c6ef,2375308.9383984036
03722e7be,2375308.9383984036
037248721,1983270.8879402746
037269293,4629820.728578522
03782136e,2897088.5064580413
03796cf0e,1061147.4419135014
037dc14e7,1706568.1948509037
037ec2166,2287132.6353813414
037f61da3,2390492.9851886476
0380c62db,3585026.8823426887
03857cb43,2204356.030457724
0387bf802,1423396.7786918995
038838fee,2044875.3462259267
0388b0dc1,1736866.4409984238
038ad1732,2232229.444126071
038b7c09a,3109942.784176403
038c061e1,2375155.407732811
038da9843,2533802.2161997897
038ded2fe,1765411.686189553
038f623c2,1500471.2569408526
039105297,2033598.2781303637
0391c19bf,2434472.033523085
0393e0694,2375630.370038675
03949736d,6355848.909315354
03959e9a9,2757364.89490929
03968aeb0,1642785.5805598127
039a844b4,1786904.8973842175
039e289ac,2508078.3222977365
03a062fbb,2488636.2616833323
03a4623d5,2370478.004774099
03a546322,2240252.294367402
03a5c6003,2372017.461102701
03a5f4351,2135552.729522818
03a81c915,2809096.9541498884
03aaf818c,3396050.137411945
03ab8fc70,6327522.489275603
03aea7af1,4607366.559841916
03b10328e,1082427.477663471
03b27dded,1859716.1474730377
03b46ad5d,3818816.8883008477
03b4b4a3e,2286347.894002674
03b67d81b,2375308.9383984036
03b6c19da,1929977.6390867957
03b835ca7,2124381.907543245
03b882553,1836410.734739698
03b99b5f9,3226508.8316231016
03b9a2af2,10615890.528322963
03baf448a,6142602.267062367
03bedbe9d,1233063.3344398236
03bfd20b9,2375308.9383984036
03bfe3bc5,1033868.5396915479
03c18ac69,1607075.4855851815
03c27a2bf,2362636.138193152
03c760f76,1518257.5553359364
03c8caae7,1306200.713669379
03c9a65f8,1934958.5040703446
03cdb39c1,4019887.329927344
03d4bd5b8,1946394.2892710587
03d73e9c5,1002724.7551135535
03d854501,2082870.2473366028
03d893c26,1623230.336629022
03da7d69e,1845311.6449774008
03db05222,1638637.6651596806
03dc6875e,645493.404337122
03dfb0bd7,1559220.5772077513
03e09458b,2541296.69362261
03e10ddf7,1917917.3331736978
03e28b99f,2236687.6640929147
03e58b888,2433783.529281337
03e592e94,2295158.6507008807
03e755a97,2040757.5952151667
03e78798a,4480567.705002238
03e823704,2017705.7722840148
03e882a88,2375228.5235950323
03e897c29,1520736.6998594296
03ebad6bc,1305244.3385457736
03ebf5ecf,453058.231248202
03ec3ab4e,2334767.317128863
03ec5eed1,4260017.982483905
03ed5c911,3010030.5188033814
03ed976ab,2459268.8583468758
03ef34c90,2229636.582400323
03f203cfa,2386524.50713248
03f3c8c46,1762476.4751567526
03f492c31,2168177.344352574
03f5b5e4a,2403774.8139348333
03f6822ee,2366202.2975394665
03f6de512,1550124.8350418613
03f73ef0e,2423673.520904747
03f74f010,7601458.890068842
03f82bc6c,7259817.549884554
03fa0306c,2236694.2479225304
03fc7fa27,1339413.4244789574
03fe6e716,3341351.8240156984
03ffe3f49,2381158.198801116
04023973e,2277959.424063295
04042f2d4,3153005.866825696
04045c3a4,1375505.5182815231
0404fb8e2,2237532.1487828577
0406e6e47,2995492.1181578585
040951939,1195136.8161563394
0409890f8,2435114.954455394
040ca2949,2039830.9295444274
040f6b98c,3502815.024139851
040fb51e2,2142947.6947387196
0411c1468,3128293.4398898864
04127fa80,1225226.6099095293
0412f421d,2162277.118689665
041346d0f,2295938.2376111676
04137899d,4484707.079016817
0419a598f,2016636.5678409329
041abacf2,1353512.9279271744
041ac253e,981185.9513817251
041ae628c,2044361.472030049
041b2eaa1,1069254.1856173205
041d211ec,2507247.9436794324
041d6aa88,1356268.9938578352
041e0fa5a,3282409.4634881765
041fec996,1435987.327619401
042091615,1645721.1758197104
0423774bc,1619536.407735585
04245c9ab,2595012.721905887
0425713aa,918829.1821654541
042576594,2045985.386256997
04258a134,2351943.12678866
04290d6e3,1311768.7649776253
0429ef94f,2259349.151121719
042acad39,1016183.9757028592
042b75b8b,2416020.8695334396
042b8215b,5004276.091777932
04305a384,2373566.906062357
04314d3a3,1654207.8362882144
04315db05,1888498.9115373949
04345543a,2561559.996637481
043593500,2114423.6896445826
0436f2c86,2312503.479959149
04370ab18,2190124.073176542
0437281f5,6090038.166332218
0438dc28d,2375308.9383984036
043be1af1,1335363.2540347103
043c23fbe,1118883.7875299691
043dce29d,2380336.8071985003
043e4b825,1847405.576240282
043f5244b,4064456.610459452
043fd2e42,3859699.260909314
0441a98fe,5476516.524498729
044541178,2198986.3341223686
04457b1e5,2373807.6641009822
04462ec86,2298793.0400301414
044683ae6,1229637.317362775
0448aa36f,2149417.456622652
0449d0137,1894502.6847066237
044b95f86,2302067.4724306837
044b97b6c,3605906.9313514084
044c7fd20,3783514.4438913553
044c8dfd9,2354816.1221100627
044d8ee8d,1338281.5528913937
044eb2751,2375308.9383984036
044efc778,2196334.746920363
045082aa1,1998399.6914679059
04518a146,2230312.130920596
045239fe8,622697.1949510523
0453a3e09,826832.4402225772
0454417ec,4394214.338631322
0454de019,1182195.8714214994
04562691c,1427434.8500714456
0458a04a0,1726234.1440947566
045901f6a,3987529.1207229947
045986d3a,2172034.4475544263
045bce540,1536786.193782216
045ce5b8c,2419769.277423661
046021d41,1960983.5363396837
0462e36a5,3343154.83888536
046526fe2,1267272.6002419596
04655596d,1936259.7708343281
04658f5b6,2374419.811737686
046692f4b,1162155.163805841
046868511,1463001.9760821073
046892828,2374777.1093621384
046b3d7ef,1909623.8165075954
046c924e3,566802.775067562
046e2664e,2064162.0647898521
046e3b5b4,2156274.949276
046f20f0d,2307008.846589467
047157871,2412331.4885275783
04722b965,2348363.608856844
0478dd0a3,1331207.3177400662
0479371c3,2423848.0468028975
047ac78ea,1928410.7415986408
0481e6914,529563.2977350799
04822e352,2363967.9898002553
0483111ba,2029515.9763788078
0483794aa,6739475.777350834
048443c83,1685183.7674801766
04847c5ea,1798007.6608522723
048658031,2315158.0900159664
048694692,7203774.027283669
048712c35,2271227.257975671
048b1b81c,2405876.2815452237
048def5ee,2153344.1652628835
048e4e5ce,2327629.373488323
049036175,7917202.012441555
04905d5d0,2914701.894072809
0490bce2f,2253068.347294578
0492364a6,2404553.689842319
0493c1057,2168069.3669249676
0494cbc16,2021022.8218155187
049670925,2353063.038544249
04998f537,2368821.086149697
04999528c,1242573.378744162
049a35c33,909990.0014261582
049a8e3e5,1571051.3538285503
049ab0d4d,766225.3582468587
049b66c17,1366941.4769964388
049e17289,1286359.824832998
049e7e088,1860699.1571239068
04a049e48,1784818.6612945886
04a095504,1815597.4781914363
04a105753,2091191.6656986878
04a231167,2044148.342677303
04a3c6d21,1549711.7467344813
04a5a539f,2001801.1309981553
04a746dc8,1935022.7250947952
04a992add,1215100.1256111315
04a9e4aeb,1583168.4063558287
04aa2e15a,2861012.787196015
04aa6b5fc,1394968.0190867689
04ab00450,2374630.104694769
04ab1de8e,5785806.391195113
04ad57b6d,1916495.2801936553
04ae21348,1149409.2514681704
04af5fa34,2927695.98152811
04afeb8ac,4725487.98018123
04b0e1550,2355750.05805125
