ID,target
00bc35689,2738058.9077086467
00be23f52,3829399.5795577522
00be24ac5,1928382.9810538753
00bfd0f70,1125638.340836809
00c02f73e,3023195.803602092
00c08e5b3,1628141.1046069083
00c8690ff,1907909.9118010448
00c8df4d5,3176239.110482757
00c8e30de,1454766.6332866133
00ca3fb04,1113995.6328694716
00cabf621,2220885.094259617
00cb48ae3,1566602.223758175
00cb6b147,1723816.7680476902
00cc91a22,3195233.9908581343
00cd65e9d,2452345.2901326013
00cd7d6a8,654979.109052759
00cdc1483,1718471.3340675256
00ce9bea5,1443271.3249421164
00cea0091,2476204.063924835
00cea68c6,2254139.8652424905
00d5a5975,2060738.4668344837
00d80a3a4,22447323.657695673
00d9f3864,750156.070802555
00da4bd31,3018458.7084905705
00df4dd77,1630719.131429707
00e1a55bf,2184686.7589396206
00e332971,2184088.6117800386
00e5b6b1b,3564714.007588241
00e85d5e3,2503937.231281718
00e90abfa,2476836.6775272205
00e9708b4,2751166.3149013678
00e9c680f,9303750.006359821
00eaa4394,2070186.6617025053
00eae8832,2679532.426127163
00ebefdc0,2960698.531420448
00ecbcb1b,1493300.3990116306
00ed49382,6857414.708471596
00ed87564,2539221.0785581497
00ef96cfd,107773.5498136875
00efe7ca3,2674030.458924965
00f36aa18,2575500.591140944
00f3fb071,1712971.7317441152
00f43f548,2298424.9460073696
00f4d58ec,2429709.3717616373
00f56e106,2026748.5243009254
00f84d8c2,1526494.8721826493
00f92953b,2432497.253971199
00fa1d469,5951378.071195838
00ff96f49,3022416.489024928
0100ce0d8,5342977.603677977
0102ea9e1,1815263.2467136085
0104b3af3,1536376.5118687279
010672441,1701081.5221151775
010771ca5,2566934.7393535147
0108aea9f,1700277.9031930985
010a479e1,1603137.1868233904
010d0a2dd,6885927.090112428
010e3cea2,2585412.476323471
010e5417b,2297368.1485978873
01108a561,203748.13530594314
0110cca98,903907.3398597516
011449698,1756049.5307608657
0114795f0,2552194.5141051486
011626c20,9881321.303305244
0117c8f27,2429400.764314997
0117dcb47,3785987.293280865
0118c34be,2125470.054472969
0119efcb9,2264279.3578686942
011a58e13,1690809.648823349
011b7902b,10458136.480703
011ca122e,7087643.526135127
012053244,2127658.707532208
0122a258e,518361.29501914955
0122a4305,2585732.656324384
01230d8ba,1701081.5221151775
012414f4e,2783750.776404606
012452125,1296297.6143880123
0124529b5,1102054.374030837
012556288,4188916.15104623
01257c24c,1935861.755961478
01258b972,2341915.966519118
0125b64db,2457224.313717025
01295ef92,1887719.878139817
012a2752f,2435536.2053042618
012b6ba95,2529122.644195862
012b96b58,1949111.9578341
012e881b9,2573983.013715126
012f25e94,2590561.64563537
012fa70bb,1478544.4393772476
01304fc0a,1576469.7403810294
013230913,1784325.8687296957
01336ceb8,1818420.591800146
0133b85e7,1798237.5674669454
0136f8766,2523282.1275991728
0137356b9,1950029.6456837885
013750184,405589.13277623913
013a3f07c,2255051.5383704617
013cc1c13,2066079.7562836907
013e96334,1053000.2659002314
013fae0b1,2033930.2932293871
014076343,2469216.956865688
0140ea0ba,1752129.7038810505
0143ee127,711646.4470656058
014461014,1346156.4712642494
01446634f,1012047.4011340776
014729fb2,5442076.500925422
014749c88,2537971.9373802547
014787fc1,2727721.979640435
014a6143c,1441156.2466909855
014af25cd,3313980.433446039
014b5797e,2345000.716070028
014badcb1,1850547.52026289
014c523b1,9155605.168960381
014e55fdb,2587205.081107161
014ea0456,1739492.600795696
0151cc525,1912379.00024963
015409983,2005285.253915428
015411bfe,2688078.9642806402
01560b792,175601.54587570918
0157b07da,2193387.3854742902
01587bbbc,1784884.5177740343
0158ba234,2029594.6709321153
01590d52a,5218791.801237672
015a40790,2382622.9775611884
015b07817,434119.79833439447
015fc3313,5688268.084098369
01604ee4b,2184322.049078304
016054375,2455115.6646027435
01642dec0,1401899.8828853967
0166ab5ea,2467278.978073776
016b405be,1842449.457296116
016bdc940,6000046.993424604
016c31d1a,275361.5859128404
016d290da,5960489.348648688
016decdd2,2725397.586435188
016ee1214,2397042.2477046405
016efef23,1705558.9904349698
016f60448,2360486.03404472
017029678,1443759.0388511298
01704d4ca,1070612.415802676
0172638ce,1779444.2392149393
0173e6be5,1701081.5221151775
0174ed320,1472392.660017966
017623c5c,2184686.7589396206
017a4044f,1845679.3564236716
017a6c7f9,2012428.3275790433
017ae7ac3,1806022.349475403
017b80d83,3190399.5961934114
017d9f1a4,1750942.8134749744
017e22e34,4146402.0956466487
017e9a902,2418575.5480169617
0180f14e9,2295312.2277672375
018148c57,1182539.2197534577
018166b42,3328575.8653166182
0181a6d0e,2459524.0361274057
018283661,1835259.647181553
0183f9b32,2283193.7718055784
0186cbba4,4689881.940317179
0188bc86f,2484609.923061735
01890383f,4330294.836641587
018965366,1924611.234319668
0189c8ab0,1863017.6871115677
018d514a2,1936576.7784675655
018d765bb,2748307.188538748
018dbbe73,2257714.9865381555
018de39ca,1793263.878641377
018fd935f,2320680.2037362494
018ffc9fa,3594330.406553425
019372984,2467805.8688786267
01937e592,838363.1779909674
019381521,1504831.69152013
01952e574,1581392.141995839
019540ad9,4656688.134551906
01955815c,1701081.5221151775
0196be03d,2454889.3581280047
01978c738,2335227.253852073
0197f607c,2957469.7387335952
01980e862,2320680.2037362494
019823615,2429709.3717616373
019ab3785,2257037.8199050026
019c0d544,1826573.544250998
019c5ad1d,2184686.7589396206
019cff829,1701081.5221151775
019ed3e51,2147545.5150404056
019fd88df,1308192.3292512686
01a0a9e06,1701653.879140482
01a1f927c,1701081.5221151775
01a4d6c6c,1161154.407838003
01a697820,1398383.7551149002
01a72cedb,800931.0013445539
01a900d08,1055777.343944728
01a960c35,2430909.7852595057
01aa854be,1493917.4289036454
01ab08b6a,1867465.7286587395
01ad8126b,1338289.7457343612
01af69076,2426047.6714104814
01aff9a04,1890081.126839588
01b128a94,2226080.602636452
01b1e697f,2827743.157299177
01b3159e1,1736410.6500277165
01b342719,1324414.360535194
01b375dad,1701081.5221151775
01b6d93e9,2247488.0853824588
01b6e8722,1255528.872533649
01b728f6c,1701081.5221151775
01b784536,1554843.9801010555
01b7d0580,7424014.327997353
01b7defea,2191769.4556079917
01b80bb3c,1853066.3096930536
01b8c1484,1919411.1891693615
01bbb0d76,2425349.2869075737
01bc848d9,1417895.7731094912
01bd8211e,1815600.6387401056
01bdda11d,1926149.7098446381
01be390b4,2205897.1292736577
01be6122c,2120351.9174927315
01c1d1fb0,3748367.7223186437
01c33d5d2,1983280.6533861835
01c34e2ff,2304686.2048665425
01c362322,2318175.303999809
01c553e1a,1720610.2847806055
01c65531d,1432451.424799837
01c6933d0,20711126.266278744
01c74c797,1930174.4425638733
01c7eafe8,2066287.245815075
01c81cd35,9939701.897860447
01c898445,3808269.800381249
01c9fd3a7,2817594.5831211708
01ca7113f,2184686.7589396206
01cb0f6ea,3207858.604444473
01cc582f5,239684.1135510457
01cca8141,3638521.7604719927
01cef01a2,335784.28904182167
01d10e85d,1265197.370302692
01d193713,5682358.622873294
01d2fecbe,1631025.2489513755
01d38c28f,2567338.688661779
01d396bc2,2689633.8197808326
01d7bfe15,1993481.8606993866
01d8282f2,1672562.0558734497
01d94bd22,2119557.209981541
01da2afeb,1911601.1351449213
01db02cda,1969884.8359938278
01dd4ee95,1701081.5221151775
01dd8785b,1305586.1170058965
01dff0d9c,1940123.3628224332
01e04a9fb,1720576.8720455458
01e06a9f0,1724903.607856972
01e1970fb,1922748.2988601257
01e1ee7f9,1728923.9915040229
01e37465e,934921.2061842747
01e38e47e,2759501.4676596946
01e6618b1,2561554.2271065963
01e8de681,6358009.100093442
01e9513b2,1701081.5221151775
01ea633f5,2670069.5414182716
01eba0824,1325679.7458635427
01eca1d02,2132975.658105184
01ed1f78a,3752583.7900491417
01ee29ec7,7664028.254240185
01eed81f9,2180874.9964039573
01ef1d226,2606701.2183818747
01f0030e3,1900948.6975933816
01f15fad3,2633283.102922361
01f330ffe,2524998.096907697
01f39eb1e,595751.7355465189
01f44549a,1256413.8225511415
01f5a652b,1944330.2927432011
01f889c84,3150286.262427307
01fa9c31e,1547369.093863162
01fd4e7e9,2335725.7644962072
01fde1134,1849554.9929203778
01ff14471,3838322.815154912
01ffa7fbe,2522543.1075366903
02001f60c,2327416.774468618
0201ea0a0,1610866.1202501387
0201fe232,2070331.8638040605
020699f8e,1842291.118851519
0206a24ce,9906370.804268451
0206bfd06,1701081.5221151775
020741219,1825739.5905889126
020816bdb,1930403.3184679525
0209a7570,1915737.2874832726
0209bf7b8,980548.4523801586
0209d2fd2,2801502.2651048927
020b294bd,1851002.217159445
020b5b442,3244700.6723662466
020bd2d15,1541489.0632069004
020eaebb2,1915054.3165097875
020ed0585,1854151.4693951174
020f67b89,3915388.079163315
02118146a,1561211.110788379
0211c154c,5469971.173736308
0211f9abc,1479009.5166924817
021257ae5,8844046.057368146
02135d6ab,2123852.1642884174
02170db23,1800723.506176866
02180e987,1232865.705368562
0218218c1,6801900.542165204
0218cd3d7,4745606.90268535
0219f8398,2036611.8602627055
021aee575,1956838.424450964
021bd4dca,1836312.2352996394
021da9216,2539111.6962665194
021ebd418,2475219.5383812143
021fd795a,1505635.976075855
02223cd36,2603752.948589294
0223c16c1,1854170.739807037
022678dd2,1162590.6420796206
022792b0a,1821212.3676141691
022804284,449901.4838065089
0228aa82d,1955961.279361695
0229e75c4,1701081.5221151775
022a8c2f7,3778184.384344527
022cb2631,1724828.796202394
0230d4064,8808467.39803199
023377ebc,2245327.80930635
02342e4f7,2563119.8280197573
0235e2eab,2487445.9521770985
023990ec3,2386390.331770143
023ac9a3c,2454969.1960740197
023b81381,1943785.4922577438
023fa6bf0,2065026.1591023293
024078072,537487.3882633967
0241d1cc7,1304850.4692554446
0241dbd70,2556086.326497312
02423aea3,2837511.6180860326
0242e62ca,3143054.670638087
024306e5d,2380951.4154671477
0244ca2e6,1701081.5221151775
0245590f8,1390218.4722989292
0246d6ee2,3346776.581617057
024739c7d,1418134.2391966924
024766f47,1168080.3585514857
024813220,2192274.628966659
024890eac,1597485.4447495681
024c65d46,2171026.178782009
024c8f9db,2756701.5050528515
024cbb5b4,2452661.058655808
024d9058c,1172625.8134750954
024fe32af,2032118.4815972478
025045845,9341249.922642125
0250eb809,802733.8686670869
025179e5e,1748094.5783142357
02537cf5e,2545782.060289126
0254223d8,1701081.5221151775
0256c0b0e,9244273.574193776
025774ca3,6026842.6780575095
025786cb9,1833962.0782621477
0257e2b97,1283767.9067563764
025994da9,2538181.5984153445
025a2f31f,2442902.6937408326
025a544da,2012704.6217329653
025a96ed9,1500311.7701966206
025abdc92,5145063.142238735
025ba7d70,1946480.8824226372
025c222b3,1601160.0370380895
025c7bb5f,2437996.930092863
025e5d770,1618168.1367608737
02635ccad,1952868.501045011
02648787c,3673875.360964899
026756d03,1355557.3745474063
0267a271c,1629220.503787174
02681ecec,1754774.3097077287
02697d7c3,2374186.6416089917
0269a6f71,2376307.4730184805
0269d314c,2010450.304588619
0269dba28,3134281.1995615414
026a61d88,553005.1150283654
026aeaa2c,2434760.5232832814
026b02a83,1872132.1011535153
026baed22,1733834.017876718
026c4e17b,2244975.6045304476
026c5991c,1926947.8590152315
026cf59d9,3133201.815209631
026cfc392,316683.6784772695
0270a390f,727010.1361805982
0270be3af,2283488.239517905
0270e156b,2477587.97174143
027124809,2320282.3331892826
0272c405a,4633949.968164049
027400cb8,2398899.740999731
0274ce8b8,2352462.772588327
027769b10,1836757.721654468
0277d96d0,2575489.784125696
027a21566,1701081.5221151775
027c75423,5201556.9251750745
027cc80a8,2465764.4426680044
027d5aea6,2097537.1741390615
02865c5ec,2696289.3621270233
0287280ba,2171842.4634289453
02898064e,3020691.3167974898
028988631,1617356.9769414298
028a5c0d4,1903217.1140405105
028da53a4,2485933.5825347286
028ee267a,1935861.755961478
0292f2fc5,3928452.506692833
02975edfa,2528637.3966211327
029a9db2e,1701081.5221151775
029b14b56,1810086.1261608065
029bbe7d3,2016388.2577336114
029c1e398,994357.9987337006
029da4b41,2132807.185209971
02a0c1918,2420299.8925336213
02a2a1bdf,2655060.2968064933
02a2c00e0,2410319.4487079466
02a31514c,1985040.0966267842
02a3dc04d,6965832.123205616
02a565b91,2486049.3970578234
02ac98fd5,1841712.7295613629
02adff31a,2320680.2037362494
02affe93a,2184686.7589396206
02afff518,1524990.5091382577
02b000198,156063.4959160677
02b0b4bae,1966199.020843033
02b0c3fdb,2491200.8119631144
02b220cf1,3481849.2529557166
02b25ade0,2184686.7589396206
02b413bb1,5305073.359586442
02b4aaba1,9842333.107155563
02b67ff32,1945243.4605079503
02b71a6b2,4376266.937590014
02b79188f,2442278.0668660905
02b8961fc,2068226.602177548
02b96ff6c,1849933.0380619792
02bad4594,3432939.532528114
02bbd7b9d,3333912.6853544726
02bcf8e90,3493934.645030748
02bde66d2,2485416.3559436845
02bfe3c59,2120571.473479181
02c119238,2064518.9029723527
02c16cb74,1991539.6321284126
02c475e65,2209091.6888966854
02c4d224b,2693140.0064026644
02c6d9700,2456118.5707492842
02c74523d,4919822.936707256
02c7c5e05,2785909.4996449742
02c8a1f80,493058.3411084707
02c8c7175,1701081.5221151775
02c91d25d,2944917.2925844113
02ce4321f,2429709.3717616373
02cfae275,3308329.417407203
02d07cb78,4509223.157749649
02d147e50,2041437.3097461006
02d173c38,1685387.9461372243
02d1a1e82,2469176.5506924414
02d2dc64c,1728956.4347296741
02d3dcc5a,4875679.560259623
02d67ed4c,2536572.891874682
02d682de1,2922473.9655647883
02d72b46d,996672.8272655708
02da114c7,1741450.7400310147
02da41c7e,2553953.392330488
02dad771a,1264755.2963371116
02db2bb9a,122198.48879547919
02dc20d11,1682072.928926787
02dc3b94d,2184686.7589396206
02dd17f6f,2750632.5138737718
02deaaed6,2547152.7697922834
02dfd3b7c,413687.93829521927
02e0b923c,2642057.9276689803
02e23559a,2771741.7235519034
02e2acbaa,2558500.9670128464
02e5349d9,885897.2682286267
02e6bbef5,1961288.4500938
02e7849bb,1884904.2424051184
02e80faad,2478585.9133142806
02eaec8f8,1809039.9211169358
02edb9180,22315506.82149517
02ee21874,1701081.5221151775
02ef3cdc7,2907968.7614191603
02f18ce31,2553121.88721051
02f20fa4a,2184022.226448856
02f492e98,2442623.3035878334
02f7d06a3,2309630.666907342
02f8c9d39,2425525.32901283
02f928f97,3987091.934883848
02f97eb4f,2110153.23330716
02f9cc844,1937267.300873924
02f9f46ac,518797.6429910503
02fb07a76,413083.9750649424
02fb4683c,1815262.708193196
02fd708e8,5709740.773307912
03026bfdd,1847620.7503307557
0304186ba,2424151.999701495
03052941a,1966298.4219185286
030553c29,1616952.1399823711
0306f5c13,2563669.4475765843
03078adf4,2469863.2150410316
030a2297c,1701081.5221151775
030b9a986,2575752.924120358
030bbd54c,2265136.2430334426
030d81f86,1741342.3984132006
03101eca5,2792600.1178131956
0311bb483,3534037.1341040237
03121027c,10779014.706751933
0312ea7f8,2683925.0139160305
0313323d7,1854314.8629955938
03148fa17,1186318.435140164
0314aa65d,11627452.615209453
03156f66a,1258889.1319654058
031775c5a,2414035.236623843
0317cd26f,1351641.2099041322
0317dc1c8,1387616.2537488972
031959763,4879292.100176495
031961e5e,2234499.908017722
031a6f52d,1860009.7005967833
031af41a0,1788032.677401326
031be3013,1976516.9209951798
031c054a3,807334.8676550693
031e02d13,1919548.956828198
031fe6025,2546206.8995056176
03226e167,12983384.063228333
032313121,2488332.728737738
03252fdf8,1577219.8311641805
0325ef5e3,889339.9375738241
03278afaa,2254305.574718274
0329abefe,1777820.734112402
032b82f0c,2603493.5487193037
032cb3413,1492722.0032600898
032f7abe9,1557063.8286523668
032fd3cf7,1459328.6104862047
033135e05,8004676.679372487
03316e7c8,1524847.0655845006
0333c53fa,498166.25235773425
033611b09,2314682.2952640774
033656403,1403266.4340309696
0337427ab,2320680.2037362494
0338d1fb6,1852749.154058559
033948435,18598608.517192602
033b70fcb,2578866.289985956
033d3323b,1552813.6007459194
033db5f65,2320347.1992017976
0341af76c,1952506.5146292984
03434b4b4,1911944.616147112
0344e4977,7668938.197364834
0346fb76b,3407898.81796259
034ad33d6,8789990.019817691
034af5dae,1326192.134693161
034b70bda,1845805.9675436253
034f2607b,249230.37642274695
034f28339,760984.3364308281
034fb173b,2365038.98947631
03504923d,9892746.548469115
035226e6e,2234750.3798428224
035585d5c,2040744.7451678405
035643e2b,2798497.302058196
0356dfccd,1924562.4017591793
0356fc880,2465047.4732054197
03578cd16,2407325.493672996
0358c22f6,1989627.7181781451
035a91cf2,2184686.7589396206
035b789d2,1743857.1316867615
03610ecc7,824556.4050226306
03656e62f,3918452.100107093
0365b7b3a,2376233.6299269926
0365f0a9f,1229423.216452473
0367cb231,1568960.517651806
03687090c,2320680.2037362494
036b2dd1e,1782436.757069442
036f3dd40,2562078.5587636097
03700787a,2617288.5688808975
03705c6ef,2184686.7589396206
03722e7be,1701081.5221151775
037248721,774520.9255383678
037269293,6356924.703542734
03782136e,3439917.4149615807
03796cf0e,1769912.3661099637
037dc14e7,2083615.1417492833
037ec2166,2562078.5587636097
037f61da3,1701081.5221151775
0380c62db,5628411.244113718
03857cb43,2423679.4137625056
0387bf802,1735348.2350152219
038838fee,2613426.714528825
0388b0dc1,1822839.905307374
038ad1732,2337777.575460265
038b7c09a,3512621.043860872
038c061e1,2562078.5587636097
038da9843,2209722.47369398
038ded2fe,2095635.7528100803
038f623c2,1598543.810539417
039105297,2095522.291340086
0391c19bf,2084735.355150013
0393e0694,2562078.5587636097
03949736d,7845737.7439225875
03959e9a9,2803425.8901637904
03968aeb0,1865301.8932813788
039a844b4,1777356.8457900041
039e289ac,2279856.57962143
03a062fbb,2303239.7389867385
03a4623d5,2585412.476323471
03a546322,2527104.0793617917
03a5c6003,2429709.3717616373
03a5f4351,2460755.8693769863
03a81c915,3923694.0288103595
03aaf818c,2552595.767944218
03ab8fc70,5184999.410399101
03aea7af1,6676636.900652463
03b10328e,1451410.158155699
03b27dded,2046789.160223973
03b46ad5d,2453566.802341476
03b4b4a3e,2573653.928668388
03b67d81b,1701081.5221151775
03b6c19da,1898253.0818589157
03b835ca7,2585412.476323471
03b882553,2156916.628759763
03b99b5f9,3391942.275574633
03b9a2af2,6188903.690632333
03baf448a,3851738.1360487323
03bedbe9d,1681832.439746074
03bfd20b9,1701081.5221151775
03bfe3bc5,527009.3706306717
03c18ac69,1003534.2999927718
03c27a2bf,1760069.6356585855
03c760f76,1410304.4152580353
03c8caae7,2520048.1375974445
03c9a65f8,1849923.0347177864
03cdb39c1,4719028.573363674
03d4bd5b8,2611429.3168420563
03d73e9c5,1371995.783871076
03d854501,2555394.468776999
03d893c26,961842.5876927436
03da7d69e,1827070.0994716897
03db05222,1203854.9001348102
03dc6875e,579174.6869468895
03dfb0bd7,2388239.568675304
03e09458b,1891368.5919004015
03e10ddf7,2122953.0787976286
03e28b99f,1334308.3250594495
03e58b888,2091740.583455498
03e592e94,2280431.372522799
03e755a97,2173464.230420844
03e78798a,8423574.501172455
03e823704,2481338.938000894
03e882a88,2181395.432435913
03e897c29,1674690.3895077186
03ebad6bc,1466432.143069379
03ebf5ecf,345713.2316352604
03ec3ab4e,2423655.8669646583
03ec5eed1,4063643.984548411
03ed5c911,2223844.33375558
03ed976ab,2299802.2062422545
03ef34c90,2447434.3486898956
03f203cfa,1755156.6704248404
03f3c8c46,1784539.7589791056
03f492c31,844467.4293953069
03f5b5e4a,2801502.2651048927
03f6822ee,2534276.6175696044
03f6de512,688414.0994274885
03f73ef0e,3114100.6323390887
03f74f010,6824192.875086295
03f82bc6c,4590805.389960991
03fa0306c,1767864.9231733028
03fc7fa27,1042837.0611793943
03fe6e716,2538960.5959433056
03ffe3f49,2592131.383640902
04023973e,2392422.4017710574
04042f2d4,7423836.999174903
04045c3a4,2034500.3072517393
0404fb8e2,2065402.4132363496
0406e6e47,3716462.246033539
040951939,1929830.645520398
0409890f8,2243637.0966127813
040ca2949,1855891.9404625604
040f6b98c,3224444.086719349
040fb51e2,2984414.4151481646
0411c1468,2258430.4076116765
04127fa80,2180002.047274589
0412f421d,1993496.6861902783
041346d0f,1701081.5221151775
04137899d,9331308.06576388
0419a598f,1717593.1380568235
041abacf2,1486350.7687629703
041ac253e,731133.4446361884
041ae628c,1967378.2150801627
041b2eaa1,1328091.1674925582
041d211ec,1812962.6116229242
041d6aa88,1368951.4818704054
041e0fa5a,3469556.052822847
041fec996,1067938.0730423422
042091615,2165326.102847515
0423774bc,2412414.5000349167
04245c9ab,2500399.9641421214
0425713aa,756089.1629545015
042576594,2859072.046713108
04258a134,2429709.3717616373
04290d6e3,1476471.5331417655
0429ef94f,5452077.305002208
042acad39,860357.1387799347
042b75b8b,2911498.3045416693
042b8215b,12115239.254333824
04305a384,1701081.5221151775
04314d3a3,1669797.1089219968
04315db05,2504882.1268964894
04345543a,2164495.8248851337
043593500,1846097.2328765956
0436f2c86,2460298.01515117
04370ab18,2067705.088351989
0437281f5,8366170.066273076
0438dc28d,1701081.5221151775
043be1af1,1713157.6476462078
043c23fbe,613284.2534176754
043dce29d,1705087.3481741822
043e4b825,2002254.3654894198
043f5244b,4418210.476434625
043fd2e42,2103888.664589022
0441a98fe,5157508.553284133
044541178,1679552.4559907245
04457b1e5,2429196.5877620834
04462ec86,2583182.003822365
044683ae6,911513.5494513167
0448aa36f,2586447.439069238
0449d0137,1380258.8762157608
044b95f86,1955789.7758179142
044b97b6c,1836832.5822983822
044c7fd20,2841883.698692679
044c8dfd9,2562078.5587636097
044d8ee8d,1824643.7215786097
044eb2751,1701081.5221151775
044efc778,2431462.9750857367
045082aa1,2555993.249366484
04518a146,1789872.666162627
045239fe8,259658.93303595766
0453a3e09,2481146.426238113
0454417ec,7966924.25620706
0454de019,1051809.4232852412
04562691c,2456253.9172659004
0458a04a0,2481403.8184236186
045901f6a,6011422.605511382
045986d3a,2184686.7589396206
045bce540,1490983.0858870514
045ce5b8c,1790447.9550231076
046021d41,2475307.593536437
0462e36a5,3017921.269710505
046526fe2,2326701.7578368583
04655596d,2256854.305496531
04658f5b6,2424712.840402115
046692f4b,1253879.3224564232
046868511,945596.4195885824
046892828,2184686.7589396206
046b3d7ef,2213275.8929632334
046c924e3,382874.0139768645
046e2664e,1818373.8368214369
046e3b5b4,5765624.10309708
046f20f0d,1701439.7620664248
047157871,1935861.755961478
04722b965,2451670.7844278393
0478dd0a3,1618196.0262738888
0479371c3,1774973.7216932378
047ac78ea,1740561.697553644
0481e6914,320622.78859978
04822e352,2320680.2037362494
0483111ba,1930078.5334342143
0483794aa,4229983.350027153
048443c83,1824075.0751000687
04847c5ea,2174846.3233012264
048658031,1800652.320565513
048694692,4743281.757200722
048712c35,838806.5892390824
048b1b81c,1708498.1695102204
048def5ee,2633432.035147551
048e4e5ce,2527216.1770194224
049036175,18042914.290125027
04905d5d0,3717635.780167478
0490bce2f,2589380.2658827906
0492364a6,2529177.9918542732
0493c1057,1665744.7095850885
0494cbc16,2021940.4075373302
049670925,2801502.2651048927
04998f537,1832327.4631676893
04999528c,1010141.4480490885
049a35c33,1973871.079932779
049a8e3e5,1662719.509048792
049ab0d4d,478981.7804967108
049b66c17,1609125.3957083311
049e17289,733019.5635209386
049e7e088,2034178.0771111948
04a049e48,1305085.896355023
04a095504,2601491.7877634373
04a105753,2731286.385595835
04a231167,2016733.2697794216
04a3c6d21,1618286.2814036217
04a5a539f,1749249.5137007271
04a746dc8,1429784.9897159874
04a992add,1094569.0784029497
04a9e4aeb,1363650.7333085132
04aa2e15a,2714743.7379257283
04aa6b5fc,1258533.517475196
04ab00450,2320680.2037362494
04ab1de8e,9342799.093746841
04ad57b6d,2357701.137401868
04ae21348,1476698.7340315874
04af5fa34,3160815.50805092
04afeb8ac,7131556.593987704
04b0e1550,2807361.387363812
04b1ca833,2451121.348210652
04b2cb591,2810941.678235775
04b2d3d86,2598757.0976767046
04b432011,999077.1377490655
